ads,start_date,user_id,likes,views,ctr,gender,os,age
new_ads,2025-12-04,39867,32,62,0.5161,0,iOS,17
old_ads,2025-11-06,12526,6,24,0.25,0,Android,38
old_ads,2025-11-06,12115,57,178,0.3202,0,Android,26
old_ads,2025-11-13,18378,31,158,0.1962,1,Android,20
old_ads,2025-11-20,26377,52,205,0.2537,0,Android,21
old_ads,2025-11-13,17977,53,242,0.219,0,iOS,18
new_ads,2025-12-04,46833,1,11,0.0909,0,iOS,21
old_ads,2025-11-13,14894,15,134,0.1119,1,iOS,19
old_ads,2025-11-20,25884,6,44,0.1364,0,iOS,25
new_ads,2025-12-04,39005,81,379,0.2137,1,Android,22
old_ads,2025-11-27,30164,42,201,0.209,0,Android,24
new_ads,2025-12-04,33917,27,90,0.3,1,Android,45
new_ads,2025-12-04,41726,5,33,0.1515,1,iOS,19
old_ads,2025-11-06,12437,20,111,0.1802,0,Android,44
old_ads,2025-11-13,19576,30,190,0.1579,1,iOS,29
old_ads,2025-11-06,7647,11,92,0.1196,1,iOS,27
old_ads,2025-11-06,11995,29,170,0.1706,0,Android,24
new_ads,2025-12-04,46730,6,32,0.1875,0,iOS,15
old_ads,2025-11-20,22115,13,91,0.1429,0,Android,20
new_ads,2025-12-04,43810,4,19,0.2105,1,Android,33
old_ads,2025-11-20,25959,48,299,0.1605,0,iOS,16
new_ads,2025-12-04,46444,10,43,0.2326,1,iOS,19
new_ads,2025-12-04,39381,11,72,0.1528,0,Android,56
old_ads,2025-11-20,25748,34,122,0.2787,0,Android,28
new_ads,2025-12-04,41195,12,50,0.24,1,iOS,40
old_ads,2025-11-20,24766,5,41,0.122,0,iOS,20
new_ads,2025-12-04,42177,24,65,0.3692,0,Android,24
old_ads,2025-11-13,13750,29,172,0.1686,0,Android,56
new_ads,2025-12-04,44795,3,16,0.1875,0,Android,44
new_ads,2025-12-04,38853,65,344,0.189,0,iOS,39
old_ads,2025-11-13,19015,32,145,0.2207,0,Android,26
new_ads,2025-12-04,44317,27,81,0.3333,0,Android,31
old_ads,2025-11-13,18514,48,218,0.2202,1,Android,19
old_ads,2025-11-20,26769,59,240,0.2458,1,iOS,23
new_ads,2025-12-04,38352,39,163,0.2393,1,Android,41
old_ads,2025-11-13,18849,5,16,0.3125,0,iOS,37
new_ads,2025-12-04,43058,20,56,0.3571,1,Android,27
old_ads,2025-11-06,12254,47,199,0.2362,1,Android,40
old_ads,2025-11-20,26231,28,166,0.1687,1,Android,27
new_ads,2025-12-04,39734,7,57,0.1228,1,iOS,29
old_ads,2025-11-13,18100,10,39,0.2564,0,Android,35
new_ads,2025-12-04,43457,18,55,0.3273,1,Android,28
old_ads,2025-11-06,11821,44,123,0.3577,0,Android,36
old_ads,2025-11-27,31877,30,163,0.184,0,iOS,36
old_ads,2025-11-13,19598,17,104,0.1635,0,iOS,17
old_ads,2025-11-20,26001,24,113,0.2124,1,Android,19
new_ads,2025-12-04,39120,5,20,0.25,1,Android,35
new_ads,2025-12-04,43988,43,167,0.2575,1,Android,19
old_ads,2025-11-06,2747,14,59,0.2373,0,Android,22
old_ads,2025-11-06,11320,20,119,0.1681,1,Android,32
old_ads,2025-11-20,25698,25,179,0.1397,0,Android,49
new_ads,2025-12-04,40989,8,15,0.5333,0,Android,20
new_ads,2025-12-04,44557,13,38,0.3421,1,Android,31
new_ads,2025-12-04,40201,11,67,0.1642,1,Android,18
new_ads,2025-12-04,42039,2,15,0.1333,0,Android,25
old_ads,2025-11-13,19266,34,176,0.1932,0,Android,16
old_ads,2025-11-06,10258,35,213,0.1643,0,Android,25
new_ads,2025-12-04,45054,18,104,0.1731,1,Android,24
old_ads,2025-11-27,31418,107,322,0.3323,1,Android,34
new_ads,2025-12-04,40186,20,72,0.2778,1,Android,20
old_ads,2025-11-20,25019,35,219,0.1598,0,iOS,29
new_ads,2025-12-04,42961,3,23,0.1304,1,iOS,18
new_ads,2025-12-04,40732,10,38,0.2632,0,iOS,17
old_ads,2025-11-06,6384,11,67,0.1642,0,Android,16
old_ads,2025-11-27,27867,14,58,0.2414,1,Android,30
new_ads,2025-12-04,46658,1,11,0.0909,1,Android,34
old_ads,2025-11-06,12718,38,178,0.2135,0,Android,23
old_ads,2025-11-20,19203,40,226,0.177,1,Android,18
old_ads,2025-11-13,19632,17,103,0.165,1,iOS,19
new_ads,2025-12-04,37170,42,275,0.1527,0,Android,17
old_ads,2025-11-13,19779,31,157,0.1975,0,Android,21
new_ads,2025-12-04,39688,13,72,0.1806,1,iOS,36
old_ads,2025-11-20,23906,51,291,0.1753,0,Android,16
new_ads,2025-12-04,39150,13,54,0.2407,0,Android,15
old_ads,2025-11-13,19087,31,139,0.223,0,Android,25
old_ads,2025-11-27,28400,77,239,0.3222,1,Android,55
old_ads,2025-11-20,19663,53,238,0.2227,0,iOS,38
new_ads,2025-12-04,40738,11,51,0.2157,0,Android,17
old_ads,2025-11-20,20186,13,117,0.1111,1,iOS,42
old_ads,2025-11-20,26713,30,139,0.2158,0,Android,28
old_ads,2025-11-13,17056,19,106,0.1792,0,Android,31
new_ads,2025-12-04,45672,17,59,0.2881,1,Android,39
new_ads,2025-12-04,40009,5,35,0.1429,1,Android,25
old_ads,2025-11-13,19441,11,53,0.2075,1,Android,30
old_ads,2025-11-06,106426,12,49,0.2449,1,Android,59
new_ads,2025-12-04,45315,1,13,0.0769,1,Android,45
new_ads,2025-12-04,45846,11,51,0.2157,1,Android,56
new_ads,2025-12-04,40879,5,44,0.1136,1,Android,35
new_ads,2025-12-04,44376,15,54,0.2778,0,Android,16
old_ads,2025-11-13,13845,29,143,0.2028,0,iOS,19
new_ads,2025-12-04,40540,6,25,0.24,1,Android,29
old_ads,2025-11-20,26423,31,114,0.2719,0,Android,20
old_ads,2025-11-27,33217,30,135,0.2222,1,Android,22
old_ads,2025-11-06,12579,17,77,0.2208,1,iOS,22
new_ads,2025-12-04,41659,8,59,0.1356,1,iOS,20
new_ads,2025-12-04,46908,24,87,0.2759,1,Android,17
old_ads,2025-11-06,12141,39,198,0.197,0,iOS,19
old_ads,2025-11-20,21952,24,123,0.1951,1,iOS,28
old_ads,2025-11-06,12496,54,175,0.3086,1,Android,27
old_ads,2025-11-13,17889,26,119,0.2185,0,Android,43
old_ads,2025-11-20,25809,86,334,0.2575,0,Android,16
old_ads,2025-11-13,733,2,17,0.1176,1,iOS,22
new_ads,2025-12-04,39312,5,16,0.3125,0,iOS,17
new_ads,2025-12-04,43879,7,34,0.2059,1,iOS,19
old_ads,2025-11-20,25890,49,140,0.35,0,iOS,21
new_ads,2025-12-04,44964,3,37,0.0811,0,Android,47
old_ads,2025-11-20,21221,20,95,0.2105,0,iOS,24
old_ads,2025-11-13,19224,20,105,0.1905,1,Android,19
new_ads,2025-12-04,42093,11,28,0.3929,1,Android,30
new_ads,2025-12-04,45546,2,18,0.1111,0,iOS,18
new_ads,2025-12-04,42616,13,69,0.1884,1,Android,18
new_ads,2025-12-04,40774,9,38,0.2368,1,Android,52
old_ads,2025-11-13,18701,13,95,0.1368,0,iOS,37
old_ads,2025-11-13,19668,25,132,0.1894,1,Android,22
old_ads,2025-11-20,26590,15,81,0.1852,0,Android,35
old_ads,2025-11-06,11895,9,58,0.1552,1,iOS,22
new_ads,2025-12-04,43419,10,48,0.2083,0,Android,66
old_ads,2025-11-20,26157,29,109,0.2661,1,Android,35
new_ads,2025-12-04,47061,20,89,0.2247,1,Android,46
new_ads,2025-12-04,43645,11,40,0.275,1,iOS,44
new_ads,2025-12-04,39289,12,41,0.2927,1,Android,18
old_ads,2025-11-20,25656,23,112,0.2054,0,Android,46
old_ads,2025-11-27,29936,139,386,0.3601,0,iOS,18
new_ads,2025-12-04,37552,68,323,0.2105,0,iOS,25
old_ads,2025-11-20,26059,16,79,0.2025,0,Android,19
old_ads,2025-11-06,12615,17,73,0.2329,0,iOS,32
new_ads,2025-12-04,43286,10,42,0.2381,1,Android,19
old_ads,2025-11-13,12891,11,92,0.1196,1,Android,21
old_ads,2025-11-20,24173,22,120,0.1833,1,iOS,24
old_ads,2025-11-20,26451,5,14,0.3571,0,Android,20
old_ads,2025-11-06,12468,43,186,0.2312,0,iOS,23
new_ads,2025-12-04,39905,16,48,0.3333,1,Android,21
old_ads,2025-11-20,24478,46,211,0.218,1,iOS,28
new_ads,2025-12-04,41695,21,124,0.1694,0,Android,15
new_ads,2025-12-04,41162,13,45,0.2889,0,Android,35
old_ads,2025-11-13,17797,14,97,0.1443,1,Android,28
new_ads,2025-12-04,44762,7,30,0.2333,0,iOS,30
new_ads,2025-12-04,38884,40,234,0.1709,0,Android,14
old_ads,2025-11-27,31646,65,279,0.233,0,iOS,18
new_ads,2025-12-04,42208,12,35,0.3429,0,Android,16
new_ads,2025-12-04,42741,7,31,0.2258,1,iOS,29
old_ads,2025-11-27,31115,43,185,0.2324,1,Android,17
new_ads,2025-12-04,45938,2,10,0.2,0,iOS,35
new_ads,2025-12-04,40504,12,64,0.1875,1,iOS,23
new_ads,2025-12-04,38508,32,116,0.2759,0,iOS,29
old_ads,2025-11-13,15909,27,130,0.2077,0,iOS,19
old_ads,2025-11-06,106405,13,82,0.1585,1,Android,29
new_ads,2025-12-04,40357,11,45,0.2444,0,Android,18
old_ads,2025-11-13,18939,26,79,0.3291,0,iOS,16
new_ads,2025-12-04,40880,21,75,0.28,1,Android,31
new_ads,2025-12-04,42638,10,53,0.1887,0,iOS,24
new_ads,2025-12-04,44212,7,30,0.2333,0,Android,29
new_ads,2025-12-04,45833,14,41,0.3415,1,Android,21
new_ads,2025-12-04,40515,25,75,0.3333,1,Android,25
new_ads,2025-12-04,42877,28,136,0.2059,1,iOS,20
old_ads,2025-11-06,1554,2,29,0.069,1,Android,18
old_ads,2025-11-06,12604,4,24,0.1667,1,Android,27
old_ads,2025-11-20,26408,32,216,0.1481,0,Android,41
old_ads,2025-11-13,19490,40,167,0.2395,0,Android,18
new_ads,2025-12-04,43166,4,15,0.2667,1,iOS,22
old_ads,2025-11-06,12146,16,101,0.1584,1,iOS,30
old_ads,2025-11-27,32218,61,232,0.2629,0,iOS,20
new_ads,2025-12-04,41636,2,16,0.125,0,Android,23
new_ads,2025-12-04,41137,20,95,0.2105,1,Android,51
old_ads,2025-11-20,25806,32,146,0.2192,1,iOS,24
old_ads,2025-11-20,25917,15,102,0.1471,1,iOS,49
old_ads,2025-11-13,14863,43,214,0.2009,1,iOS,18
new_ads,2025-12-04,47077,3,16,0.1875,1,iOS,33
old_ads,2025-11-06,12297,47,190,0.2474,1,iOS,23
old_ads,2025-11-20,26141,16,77,0.2078,1,iOS,20
old_ads,2025-11-06,11847,5,37,0.1351,0,Android,23
new_ads,2025-12-04,46083,4,40,0.1,1,Android,16
new_ads,2025-12-04,41079,14,50,0.28,0,Android,24
new_ads,2025-12-04,46576,9,60,0.15,0,Android,36
new_ads,2025-12-04,38745,32,173,0.185,0,iOS,23
new_ads,2025-12-04,45530,31,70,0.4429,0,iOS,33
old_ads,2025-11-13,19240,16,59,0.2712,1,iOS,21
new_ads,2025-12-04,40291,9,48,0.1875,0,Android,29
new_ads,2025-12-04,40080,8,66,0.1212,0,Android,22
old_ads,2025-11-13,18638,60,285,0.2105,1,iOS,16
new_ads,2025-12-04,40581,10,46,0.2174,0,Android,27
new_ads,2025-12-04,47110,10,51,0.1961,0,Android,35
old_ads,2025-11-20,23305,51,202,0.2525,1,iOS,23
new_ads,2025-12-04,42568,9,51,0.1765,1,iOS,17
new_ads,2025-12-04,38220,58,359,0.1616,0,iOS,21
old_ads,2025-11-13,13649,19,130,0.1462,1,Android,34
new_ads,2025-12-04,45473,3,20,0.15,0,Android,18
new_ads,2025-12-04,40216,3,19,0.1579,1,Android,23
old_ads,2025-11-27,28460,17,55,0.3091,1,iOS,21
old_ads,2025-11-13,19104,4,39,0.1026,0,Android,19
new_ads,2025-12-04,40171,16,37,0.4324,1,iOS,20
old_ads,2025-11-27,13752,10,38,0.2632,0,Android,21
old_ads,2025-11-27,27961,12,87,0.1379,0,Android,14
new_ads,2025-12-04,44538,10,36,0.2778,1,Android,15
new_ads,2025-12-04,45639,1,14,0.0714,1,Android,16
new_ads,2025-12-04,44041,15,61,0.2459,0,iOS,31
old_ads,2025-11-20,26742,13,84,0.1548,0,iOS,21
new_ads,2025-12-04,46004,3,15,0.2,1,iOS,31
old_ads,2025-11-06,12239,27,132,0.2045,1,iOS,28
old_ads,2025-11-06,12402,31,135,0.2296,1,iOS,22
old_ads,2025-11-13,19820,16,76,0.2105,1,iOS,29
new_ads,2025-12-04,39719,20,100,0.2,0,Android,21
old_ads,2025-11-06,7371,5,29,0.1724,0,Android,15
new_ads,2025-12-04,34153,27,174,0.1552,0,iOS,20
new_ads,2025-12-04,41962,7,63,0.1111,0,iOS,18
old_ads,2025-11-20,26517,29,131,0.2214,0,Android,40
old_ads,2025-11-13,19615,27,155,0.1742,1,Android,15
old_ads,2025-11-20,25984,38,146,0.2603,1,Android,31
old_ads,2025-11-06,2730,17,96,0.1771,1,Android,31
new_ads,2025-12-04,39218,4,26,0.1538,0,Android,53
new_ads,2025-12-04,40972,2,9,0.2222,0,Android,23
new_ads,2025-12-04,37640,47,185,0.2541,1,Android,20
new_ads,2025-12-04,41597,8,40,0.2,1,iOS,15
old_ads,2025-11-06,7343,28,112,0.25,1,Android,59
old_ads,2025-11-06,5781,9,31,0.2903,1,Android,19
new_ads,2025-12-04,47098,8,36,0.2222,1,Android,22
old_ads,2025-11-06,12310,18,73,0.2466,0,Android,32
old_ads,2025-11-13,19707,6,26,0.2308,1,iOS,19
old_ads,2025-11-20,26609,46,105,0.4381,1,Android,27
new_ads,2025-12-04,43444,34,159,0.2138,1,Android,42
old_ads,2025-11-06,11864,22,111,0.1982,1,Android,33
old_ads,2025-11-06,11341,49,266,0.1842,0,iOS,18
new_ads,2025-12-04,41371,1,19,0.0526,0,Android,46
old_ads,2025-11-20,26084,55,184,0.2989,1,Android,20
new_ads,2025-12-04,46575,14,71,0.1972,0,iOS,51
old_ads,2025-11-06,12803,12,47,0.2553,0,Android,29
new_ads,2025-12-04,41064,24,129,0.186,1,Android,24
old_ads,2025-11-13,19255,10,62,0.1613,0,Android,41
new_ads,2025-12-04,42050,8,63,0.127,1,Android,21
new_ads,2025-12-04,44664,7,33,0.2121,1,Android,20
new_ads,2025-12-04,40079,14,52,0.2692,0,Android,18
new_ads,2025-12-04,44939,4,16,0.25,1,Android,24
old_ads,2025-11-06,11137,19,130,0.1462,0,iOS,20
new_ads,2025-12-04,40199,7,33,0.2121,0,Android,19
old_ads,2025-11-13,19276,29,106,0.2736,1,Android,20
new_ads,2025-12-04,44547,5,19,0.2632,0,Android,33
new_ads,2025-12-04,42442,10,37,0.2703,0,iOS,19
new_ads,2025-12-04,40180,14,58,0.2414,0,iOS,15
old_ads,2025-11-06,10761,34,189,0.1799,0,Android,29
new_ads,2025-12-04,40673,1,11,0.0909,1,iOS,35
old_ads,2025-11-20,26729,15,46,0.3261,0,Android,35
old_ads,2025-11-27,31058,35,199,0.1759,1,Android,29
new_ads,2025-12-04,42540,11,33,0.3333,1,iOS,33
old_ads,2025-11-13,19827,45,193,0.2332,0,Android,21
new_ads,2025-12-04,39736,6,54,0.1111,0,Android,37
old_ads,2025-11-20,26233,23,115,0.2,1,Android,50
old_ads,2025-11-06,12240,17,87,0.1954,1,iOS,26
old_ads,2025-11-06,12397,42,167,0.2515,1,Android,29
old_ads,2025-11-20,26506,12,73,0.1644,0,Android,21
old_ads,2025-11-06,11811,29,142,0.2042,0,iOS,19
old_ads,2025-11-06,12702,36,191,0.1885,0,Android,35
new_ads,2025-12-04,46706,7,17,0.4118,1,Android,25
new_ads,2025-12-04,43471,10,68,0.1471,0,Android,27
new_ads,2025-12-04,39213,11,50,0.22,1,Android,32
old_ads,2025-11-20,25708,32,185,0.173,0,Android,16
new_ads,2025-12-04,40979,5,33,0.1515,0,Android,17
new_ads,2025-12-04,45384,10,63,0.1587,1,Android,15
old_ads,2025-11-13,19386,43,226,0.1903,1,Android,34
new_ads,2025-12-04,38456,46,222,0.2072,1,Android,26
old_ads,2025-11-20,19962,28,132,0.2121,1,iOS,23
new_ads,2025-12-04,39938,28,77,0.3636,1,iOS,19
old_ads,2025-11-20,23451,54,268,0.2015,1,Android,29
old_ads,2025-11-13,18863,24,145,0.1655,1,iOS,18
old_ads,2025-11-20,26783,8,38,0.2105,1,Android,23
old_ads,2025-11-20,26255,22,90,0.2444,0,Android,33
new_ads,2025-12-04,39886,8,35,0.2286,1,iOS,20
old_ads,2025-11-27,32889,8,57,0.1404,0,iOS,37
old_ads,2025-11-06,11989,7,49,0.1429,1,iOS,14
old_ads,2025-11-20,21624,14,78,0.1795,1,Android,21
old_ads,2025-11-13,19574,12,92,0.1304,1,iOS,25
old_ads,2025-11-20,26492,21,123,0.1707,1,Android,21
new_ads,2025-12-04,39485,11,61,0.1803,0,iOS,24
new_ads,2025-12-04,39387,9,46,0.1957,0,Android,43
new_ads,2025-12-04,42192,5,15,0.3333,1,Android,37
new_ads,2025-12-04,38868,50,271,0.1845,1,Android,28
old_ads,2025-11-20,21419,30,123,0.2439,0,Android,19
new_ads,2025-12-04,45399,3,14,0.2143,0,Android,29
old_ads,2025-11-06,4152,45,99,0.4545,0,Android,20
old_ads,2025-11-20,24924,16,106,0.1509,1,iOS,31
old_ads,2025-11-13,19030,32,104,0.3077,1,Android,44
new_ads,2025-12-04,27600,9,54,0.1667,0,iOS,23
new_ads,2025-12-04,33205,6,25,0.24,1,Android,32
new_ads,2025-12-04,40456,4,19,0.2105,1,Android,29
new_ads,2025-12-04,44287,13,78,0.1667,0,Android,25
old_ads,2025-11-06,4653,29,105,0.2762,0,iOS,17
old_ads,2025-11-20,26752,7,46,0.1522,0,Android,17
new_ads,2025-12-04,40955,12,47,0.2553,1,iOS,54
old_ads,2025-11-13,18864,14,110,0.1273,1,iOS,31
new_ads,2025-12-04,39889,12,78,0.1538,1,iOS,50
old_ads,2025-11-06,9475,25,193,0.1295,1,iOS,30
new_ads,2025-12-04,43221,6,42,0.1429,0,Android,37
old_ads,2025-11-06,12089,25,166,0.1506,1,iOS,21
old_ads,2025-11-06,12420,22,137,0.1606,0,iOS,22
old_ads,2025-11-20,26467,30,167,0.1796,1,Android,25
new_ads,2025-12-04,39458,3,11,0.2727,1,Android,35
new_ads,2025-12-04,46747,20,61,0.3279,0,iOS,16
old_ads,2025-11-06,11978,3,16,0.1875,1,Android,33
old_ads,2025-11-20,24971,27,133,0.203,1,Android,36
new_ads,2025-12-04,40138,16,93,0.172,1,Android,38
old_ads,2025-11-13,19314,7,15,0.4667,1,Android,31
old_ads,2025-11-20,26711,18,91,0.1978,1,iOS,25
new_ads,2025-12-04,44072,4,17,0.2353,0,Android,16
old_ads,2025-11-13,18791,30,149,0.2013,0,iOS,41
new_ads,2025-12-04,42514,9,52,0.1731,1,Android,39
old_ads,2025-11-20,25197,36,174,0.2069,0,Android,41
new_ads,2025-12-04,40748,22,89,0.2472,1,iOS,20
old_ads,2025-11-20,24202,23,109,0.211,1,Android,33
old_ads,2025-11-20,26548,28,135,0.2074,1,iOS,34
old_ads,2025-11-27,33090,26,131,0.1985,0,Android,25
old_ads,2025-11-06,11805,30,135,0.2222,0,iOS,17
new_ads,2025-12-04,46668,6,15,0.4,1,iOS,19
old_ads,2025-11-20,26183,32,202,0.1584,0,Android,27
old_ads,2025-11-13,17762,49,314,0.1561,1,iOS,38
old_ads,2025-11-20,18667,5,67,0.0746,1,iOS,21
new_ads,2025-12-04,35988,39,196,0.199,1,iOS,18
new_ads,2025-12-04,41005,11,48,0.2292,1,iOS,16
old_ads,2025-11-06,12589,8,68,0.1176,1,Android,24
new_ads,2025-12-04,46785,5,34,0.1471,0,iOS,28
old_ads,2025-11-13,19507,14,81,0.1728,1,Android,38
new_ads,2025-12-04,36364,55,280,0.1964,0,Android,33
old_ads,2025-11-06,12510,21,117,0.1795,1,Android,34
new_ads,2025-12-04,46898,7,30,0.2333,1,iOS,29
old_ads,2025-11-06,5725,15,64,0.2344,0,Android,30
new_ads,2025-12-04,39819,6,40,0.15,1,Android,34
new_ads,2025-12-04,39326,9,18,0.5,1,Android,22
new_ads,2025-12-04,43674,8,44,0.1818,1,Android,43
new_ads,2025-12-04,44867,11,49,0.2245,1,iOS,20
new_ads,2025-12-04,44720,6,19,0.3158,1,Android,45
old_ads,2025-11-06,1509,18,109,0.1651,1,iOS,33
new_ads,2025-12-04,42655,3,41,0.0732,0,iOS,18
new_ads,2025-12-04,40865,3,16,0.1875,1,Android,18
new_ads,2025-12-04,40530,19,67,0.2836,1,Android,22
old_ads,2025-11-06,10938,31,181,0.1713,0,Android,21
new_ads,2025-12-04,43413,1,14,0.0714,0,iOS,26
old_ads,2025-11-06,11897,19,103,0.1845,0,iOS,21
old_ads,2025-11-20,24302,36,157,0.2293,1,Android,29
new_ads,2025-12-04,39569,24,92,0.2609,0,Android,28
old_ads,2025-11-27,20006,17,94,0.1809,1,iOS,33
new_ads,2025-12-04,47067,9,47,0.1915,1,Android,36
old_ads,2025-11-06,12170,11,47,0.234,1,iOS,30
old_ads,2025-11-06,12343,79,221,0.3575,1,Android,16
old_ads,2025-11-20,26147,28,242,0.1157,1,Android,24
new_ads,2025-12-04,41564,4,22,0.1818,1,Android,32
new_ads,2025-12-04,39778,1,8,0.125,1,iOS,39
old_ads,2025-11-27,32567,22,81,0.2716,0,iOS,27
new_ads,2025-12-04,41033,15,53,0.283,1,iOS,17
new_ads,2025-12-04,39287,6,44,0.1364,1,iOS,34
new_ads,2025-12-04,43635,5,10,0.5,1,Android,19
new_ads,2025-12-04,46542,3,13,0.2308,1,Android,20
new_ads,2025-12-04,37709,41,235,0.1745,1,Android,37
old_ads,2025-11-20,26053,11,100,0.11,0,Android,22
old_ads,2025-11-06,2799,9,55,0.1636,1,iOS,20
old_ads,2025-11-06,11372,12,67,0.1791,0,Android,20
old_ads,2025-11-20,25071,22,82,0.2683,1,Android,34
old_ads,2025-11-13,19173,44,193,0.228,0,Android,21
new_ads,2025-12-04,45540,4,19,0.2105,1,Android,27
old_ads,2025-11-27,28314,20,104,0.1923,1,Android,20
new_ads,2025-12-04,40285,14,35,0.4,1,Android,14
old_ads,2025-11-20,23351,16,90,0.1778,0,Android,18
old_ads,2025-11-13,18691,38,169,0.2249,1,iOS,18
old_ads,2025-11-06,6487,6,46,0.1304,0,Android,18
old_ads,2025-11-06,3280,19,86,0.2209,1,Android,29
new_ads,2025-12-04,45164,7,21,0.3333,1,iOS,21
old_ads,2025-11-13,19102,28,142,0.1972,1,Android,23
new_ads,2025-12-04,40149,3,14,0.2143,1,Android,18
new_ads,2025-12-04,42008,15,55,0.2727,0,iOS,23
new_ads,2025-12-04,40230,9,51,0.1765,1,iOS,21
old_ads,2025-11-13,19309,32,162,0.1975,0,Android,29
old_ads,2025-11-13,18808,41,216,0.1898,1,Android,17
old_ads,2025-11-06,1890,17,71,0.2394,0,Android,33
new_ads,2025-12-04,45962,14,34,0.4118,0,iOS,19
new_ads,2025-12-04,43006,7,34,0.2059,1,iOS,23
new_ads,2025-12-04,40640,16,82,0.1951,1,iOS,15
new_ads,2025-12-04,46675,4,21,0.1905,0,iOS,58
old_ads,2025-11-27,30563,58,331,0.1752,0,Android,25
old_ads,2025-11-20,26200,24,111,0.2162,0,iOS,16
new_ads,2025-12-04,41511,12,67,0.1791,1,Android,31
new_ads,2025-12-04,39180,6,16,0.375,0,Android,24
old_ads,2025-11-27,33467,37,201,0.1841,1,Android,39
new_ads,2025-12-04,43528,2,11,0.1818,0,Android,33
new_ads,2025-12-04,41409,13,48,0.2708,0,Android,22
old_ads,2025-11-06,11287,60,225,0.2667,1,iOS,24
new_ads,2025-12-04,46150,6,13,0.4615,0,Android,22
old_ads,2025-11-06,12865,26,154,0.1688,1,Android,38
new_ads,2025-12-04,43536,3,22,0.1364,0,Android,31
new_ads,2025-12-04,46174,28,121,0.2314,0,Android,27
old_ads,2025-11-20,23704,68,224,0.3036,1,Android,20
old_ads,2025-11-27,33093,12,75,0.16,1,iOS,21
old_ads,2025-11-06,11802,12,107,0.1121,0,iOS,44
old_ads,2025-11-06,12265,33,138,0.2391,0,Android,29
old_ads,2025-11-06,12372,24,123,0.1951,1,Android,24
old_ads,2025-11-27,27884,66,233,0.2833,1,Android,21
old_ads,2025-11-13,17242,24,114,0.2105,0,Android,16
old_ads,2025-11-20,26704,8,62,0.129,0,Android,20
old_ads,2025-11-13,18784,30,91,0.3297,0,Android,29
old_ads,2025-11-06,10800,22,128,0.1719,1,Android,18
new_ads,2025-12-04,40141,6,52,0.1154,1,Android,30
old_ads,2025-11-13,19078,36,208,0.1731,0,iOS,25
new_ads,2025-12-04,45172,3,13,0.2308,1,Android,17
old_ads,2025-11-27,31614,26,116,0.2241,0,Android,19
old_ads,2025-11-13,19317,52,194,0.268,1,iOS,31
new_ads,2025-12-04,42269,7,40,0.175,0,iOS,42
old_ads,2025-11-13,16466,18,109,0.1651,1,iOS,36
old_ads,2025-11-20,21094,22,113,0.1947,1,Android,14
new_ads,2025-12-04,40400,12,68,0.1765,0,Android,21
old_ads,2025-11-06,4102,6,17,0.3529,0,iOS,21
new_ads,2025-12-04,44756,4,11,0.3636,1,Android,38
old_ads,2025-11-06,12020,24,83,0.2892,1,Android,21
new_ads,2025-12-04,39919,6,22,0.2727,0,iOS,18
new_ads,2025-12-04,37824,64,295,0.2169,1,iOS,25
old_ads,2025-11-13,15241,20,155,0.129,0,Android,21
old_ads,2025-11-20,26667,24,107,0.2243,0,iOS,25
new_ads,2025-12-04,44116,18,81,0.2222,1,Android,20
old_ads,2025-11-06,4742,17,88,0.1932,0,Android,38
new_ads,2025-12-04,40611,11,50,0.22,1,Android,22
old_ads,2025-11-13,19197,17,64,0.2656,1,Android,53
old_ads,2025-11-20,25079,12,69,0.1739,1,Android,49
old_ads,2025-11-13,19214,9,54,0.1667,0,iOS,55
new_ads,2025-12-04,45564,26,87,0.2989,0,iOS,21
new_ads,2025-12-04,43627,2,10,0.2,0,Android,24
new_ads,2025-12-04,46117,24,107,0.2243,1,Android,18
new_ads,2025-12-04,39561,17,98,0.1735,1,Android,22
new_ads,2025-12-04,43405,14,64,0.2188,0,Android,20
new_ads,2025-12-04,46640,5,22,0.2273,0,iOS,14
old_ads,2025-11-27,32058,49,252,0.1944,0,Android,23
old_ads,2025-11-13,19761,44,191,0.2304,1,Android,15
new_ads,2025-12-04,41540,3,10,0.3,0,iOS,23
old_ads,2025-11-20,26171,39,182,0.2143,1,Android,20
old_ads,2025-11-06,9640,29,129,0.2248,1,Android,19
old_ads,2025-11-06,12335,29,172,0.1686,1,Android,17
new_ads,2025-12-04,46427,4,10,0.4,0,iOS,24
old_ads,2025-11-20,25936,53,238,0.2227,1,Android,22
new_ads,2025-12-04,46248,15,86,0.1744,0,iOS,23
old_ads,2025-11-06,12625,14,60,0.2333,1,iOS,25
new_ads,2025-12-04,39428,15,73,0.2055,0,Android,44
old_ads,2025-11-20,21938,36,122,0.2951,0,Android,32
old_ads,2025-11-06,12450,5,19,0.2632,0,iOS,25
old_ads,2025-11-27,32183,98,527,0.186,0,Android,31
old_ads,2025-11-27,24350,45,132,0.3409,1,iOS,33
old_ads,2025-11-13,18838,31,111,0.2793,1,Android,22
new_ads,2025-12-04,40925,3,29,0.1034,1,Android,27
new_ads,2025-12-04,45924,8,27,0.2963,1,Android,16
new_ads,2025-12-04,42768,15,63,0.2381,1,iOS,47
old_ads,2025-11-20,20587,19,97,0.1959,0,Android,29
new_ads,2025-12-04,44330,10,28,0.3571,0,Android,50
new_ads,2025-12-04,45719,6,58,0.1034,1,Android,51
new_ads,2025-12-04,38401,8,61,0.1311,0,Android,19
